timestamp,P2,P1,humidity,temperature
2018-09-01 03:00:00+03:00,26.2651912568306,38.468469945355196,55.791256830601085,21.80710382513661
2018-09-01 04:00:00+03:00,4.304948453608247,8.49340206185567,54.363917525773196,22.15360824742268
2018-09-01 05:00:00+03:00,5.110357142857143,13.40547619047619,43.748192771084334,23.968674698795184
2018-09-01 06:00:00+03:00,8.464880952380952,21.60309523809524,46.30117647058823,23.86470588235294
2018-09-01 07:00:00+03:00,14.594999999999999,20.938783783783784,54.821621621621624,21.85945945945946
2018-09-01 08:00:00+03:00,15.852619047619047,27.06547619047619,53.1702380952381,23.075
2018-09-01 09:00:00+03:00,7.404000000000001,12.390470588235294,56.15238095238095,21.7
2018-09-01 10:00:00+03:00,4.3332075471698115,12.723301886792454,46.345794392523366,23.014018691588785
2018-09-01 11:00:00+03:00,2.808210526315789,6.822631578947369,55.76063829787234,21.738297872340425
2018-09-01 12:00:00+03:00,1.9551764705882353,7.641882352941176,44.732183908045975,23.18505747126437
2018-09-01 13:00:00+03:00,5.332894736842105,13.232894736842105,51.855999999999995,21.918666666666667
2018-09-01 14:00:00+03:00,10.543253012048194,22.402048192771083,63.53253012048192,20.18433734939759
2018-09-01 15:00:00+03:00,6.195051546391753,18.232164948453608,49.0,23.33298969072165
2018-09-01 16:00:00+03:00,11.890487804878049,29.914634146341463,46.114285714285714,23.333333333333332
2018-09-01 17:00:00+03:00,10.180000000000001,29.386071428571427,49.510714285714286,23.599999999999998
2018-09-01 18:00:00+03:00,5.452857142857143,16.970714285714287,49.85454545454545,23.043181818181818
2018-09-01 19:00:00+03:00,10.782187500000001,26.1953125,72.5515625,17.3015625
2018-09-01 20:00:00+03:00,13.12171875,30.53859375,70.00625,17.8875
2018-09-01 21:00:00+03:00,12.4909375,51.860625,45.98125,22.985937500000002
2018-09-01 22:00:00+03:00,8.38265625,21.099375,60.5859375,21.109375
2018-09-01 23:00:00+03:00,10.8696875,25.516875,75.4876923076923,18.324615384615385
2018-09-02 00:00:00+03:00,8.562153846153846,15.142923076923076,68.04307692307692,20.93846153846154
2018-09-02 01:00:00+03:00,3.60140625,10.0928125,57.046875,22.159375
2018-09-02 02:00:00+03:00,11.012343750000001,22.30765625,50.69375,23.6109375
2018-09-02 03:00:00+03:00,8.345714285714285,14.060634920634921,55.0258064516129,23.032258064516128
